system:index,count,pixel_id,.geo
+759+613,1,35964382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.92450187956548],[-119.19999994985162,35.92450187956548],[-119.19999994985162,36.00450187956549],[-119.27999994985163,36.00450187956549],[-119.27999994985163,35.92450187956548]]]}"
+759+614,1,35884382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.844501879565485],[-119.19999994985162,35.844501879565485],[-119.19999994985162,35.92450187956548],[-119.27999994985163,35.92450187956548],[-119.27999994985163,35.844501879565485]]]}"
+759+615,1,35804382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.764501879565486],[-119.19999994985162,35.764501879565486],[-119.19999994985162,35.844501879565485],[-119.27999994985163,35.844501879565485],[-119.27999994985163,35.764501879565486]]]}"
+759+616,1,35724382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.68450187956549],[-119.19999994985162,35.68450187956549],[-119.19999994985162,35.764501879565486],[-119.27999994985163,35.764501879565486],[-119.27999994985163,35.68450187956549]]]}"
+759+617,1,35644382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.60450187956549],[-119.19999994985162,35.60450187956549],[-119.19999994985162,35.68450187956549],[-119.27999994985163,35.68450187956549],[-119.27999994985163,35.60450187956549]]]}"
+759+618,1,35564382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.524501879565484],[-119.19999994985162,35.524501879565484],[-119.19999994985162,35.60450187956549],[-119.27999994985163,35.60450187956549],[-119.27999994985163,35.524501879565484]]]}"
+759+619,1,35484382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.444501879565486],[-119.19999994985162,35.444501879565486],[-119.19999994985162,35.524501879565484],[-119.27999994985163,35.524501879565484],[-119.27999994985163,35.444501879565486]]]}"
+759+620,1,35404382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.36450187956549],[-119.19999994985162,35.36450187956549],[-119.19999994985162,35.444501879565486],[-119.27999994985163,35.444501879565486],[-119.27999994985163,35.36450187956549]]]}"
+759+621,1,35324382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.28450187956549],[-119.19999994985162,35.28450187956549],[-119.19999994985162,35.36450187956549],[-119.27999994985163,35.36450187956549],[-119.27999994985163,35.28450187956549]]]}"
+759+622,1,35244382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.204501879565484],[-119.19999994985162,35.204501879565484],[-119.19999994985162,35.28450187956549],[-119.27999994985163,35.28450187956549],[-119.27999994985163,35.204501879565484]]]}"
+759+623,1,35164382639565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.27999994985163,35.124501879565486],[-119.19999994985162,35.124501879565486],[-119.19999994985162,35.204501879565484],[-119.27999994985163,35.204501879565484],[-119.27999994985163,35.124501879565486]]]}"
+760+606,1,36524382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,36.484501879565485],[-119.11999994985163,36.484501879565485],[-119.11999994985163,36.56450187956548],[-119.19999994985162,36.56450187956548],[-119.19999994985162,36.484501879565485]]]}"
+760+607,1,36444382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,36.40450187956549],[-119.11999994985163,36.40450187956549],[-119.11999994985163,36.484501879565485],[-119.19999994985162,36.484501879565485],[-119.19999994985162,36.40450187956549]]]}"
+760+608,1,36364382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,36.32450187956549],[-119.11999994985163,36.32450187956549],[-119.11999994985163,36.40450187956549],[-119.19999994985162,36.40450187956549],[-119.19999994985162,36.32450187956549]]]}"
+760+609,1,36284382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,36.24450187956548],[-119.11999994985163,36.24450187956548],[-119.11999994985163,36.32450187956549],[-119.19999994985162,36.32450187956549],[-119.19999994985162,36.24450187956548]]]}"
+760+610,1,36204382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,36.164501879565485],[-119.11999994985163,36.164501879565485],[-119.11999994985163,36.24450187956548],[-119.19999994985162,36.24450187956548],[-119.19999994985162,36.164501879565485]]]}"
+760+611,1,36124382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,36.08450187956549],[-119.11999994985163,36.08450187956549],[-119.11999994985163,36.164501879565485],[-119.19999994985162,36.164501879565485],[-119.19999994985162,36.08450187956549]]]}"
+760+612,1,36044382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,36.00450187956549],[-119.11999994985163,36.00450187956549],[-119.11999994985163,36.08450187956549],[-119.19999994985162,36.08450187956549],[-119.19999994985162,36.00450187956549]]]}"
+760+613,1,35964382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.92450187956548],[-119.11999994985163,35.92450187956548],[-119.11999994985163,36.00450187956549],[-119.19999994985162,36.00450187956549],[-119.19999994985162,35.92450187956548]]]}"
+760+614,1,35884382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.844501879565485],[-119.11999994985163,35.844501879565485],[-119.11999994985163,35.92450187956548],[-119.19999994985162,35.92450187956548],[-119.19999994985162,35.844501879565485]]]}"
+760+615,1,35804382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.764501879565486],[-119.11999994985163,35.764501879565486],[-119.11999994985163,35.844501879565485],[-119.19999994985162,35.844501879565485],[-119.19999994985162,35.764501879565486]]]}"
+760+616,1,35724382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.68450187956549],[-119.11999994985163,35.68450187956549],[-119.11999994985163,35.764501879565486],[-119.19999994985162,35.764501879565486],[-119.19999994985162,35.68450187956549]]]}"
+760+617,1,35644382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.60450187956549],[-119.11999994985163,35.60450187956549],[-119.11999994985163,35.68450187956549],[-119.19999994985162,35.68450187956549],[-119.19999994985162,35.60450187956549]]]}"
+760+618,1,35564382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.524501879565484],[-119.11999994985163,35.524501879565484],[-119.11999994985163,35.60450187956549],[-119.19999994985162,35.60450187956549],[-119.19999994985162,35.524501879565484]]]}"
+760+619,1,35484382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.444501879565486],[-119.11999994985163,35.444501879565486],[-119.11999994985163,35.524501879565484],[-119.19999994985162,35.524501879565484],[-119.19999994985162,35.444501879565486]]]}"
+760+620,1,35404382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.36450187956549],[-119.11999994985163,35.36450187956549],[-119.11999994985163,35.444501879565486],[-119.19999994985162,35.444501879565486],[-119.19999994985162,35.36450187956549]]]}"
+760+621,1,35324382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.28450187956549],[-119.11999994985163,35.28450187956549],[-119.11999994985163,35.36450187956549],[-119.19999994985162,35.36450187956549],[-119.19999994985162,35.28450187956549]]]}"
+760+622,1,35244382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.204501879565484],[-119.11999994985163,35.204501879565484],[-119.11999994985163,35.28450187956549],[-119.19999994985162,35.28450187956549],[-119.19999994985162,35.204501879565484]]]}"
+760+623,1,35164382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.124501879565486],[-119.11999994985163,35.124501879565486],[-119.11999994985163,35.204501879565484],[-119.19999994985162,35.204501879565484],[-119.19999994985162,35.124501879565486]]]}"
+760+624,1,35084382719565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.19999994985162,35.04450187956549],[-119.11999994985163,35.04450187956549],[-119.11999994985163,35.124501879565486],[-119.19999994985162,35.124501879565486],[-119.19999994985162,35.04450187956549]]]}"
+761+608,1,36364382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,36.32450187956549],[-119.03999994985162,36.32450187956549],[-119.03999994985162,36.40450187956549],[-119.11999994985163,36.40450187956549],[-119.11999994985163,36.32450187956549]]]}"
+761+609,1,36284382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,36.24450187956548],[-119.03999994985162,36.24450187956548],[-119.03999994985162,36.32450187956549],[-119.11999994985163,36.32450187956549],[-119.11999994985163,36.24450187956548]]]}"
+761+610,1,36204382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,36.164501879565485],[-119.03999994985162,36.164501879565485],[-119.03999994985162,36.24450187956548],[-119.11999994985163,36.24450187956548],[-119.11999994985163,36.164501879565485]]]}"
+761+611,1,36124382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,36.08450187956549],[-119.03999994985162,36.08450187956549],[-119.03999994985162,36.164501879565485],[-119.11999994985163,36.164501879565485],[-119.11999994985163,36.08450187956549]]]}"
+761+612,1,36044382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,36.00450187956549],[-119.03999994985162,36.00450187956549],[-119.03999994985162,36.08450187956549],[-119.11999994985163,36.08450187956549],[-119.11999994985163,36.00450187956549]]]}"
+761+613,1,35964382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.92450187956548],[-119.03999994985162,35.92450187956548],[-119.03999994985162,36.00450187956549],[-119.11999994985163,36.00450187956549],[-119.11999994985163,35.92450187956548]]]}"
+761+614,1,35884382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.844501879565485],[-119.03999994985162,35.844501879565485],[-119.03999994985162,35.92450187956548],[-119.11999994985163,35.92450187956548],[-119.11999994985163,35.844501879565485]]]}"
+761+615,1,35804382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.764501879565486],[-119.03999994985162,35.764501879565486],[-119.03999994985162,35.844501879565485],[-119.11999994985163,35.844501879565485],[-119.11999994985163,35.764501879565486]]]}"
+761+616,1,35724382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.68450187956549],[-119.03999994985162,35.68450187956549],[-119.03999994985162,35.764501879565486],[-119.11999994985163,35.764501879565486],[-119.11999994985163,35.68450187956549]]]}"
+761+617,1,35644382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.60450187956549],[-119.03999994985162,35.60450187956549],[-119.03999994985162,35.68450187956549],[-119.11999994985163,35.68450187956549],[-119.11999994985163,35.60450187956549]]]}"
+761+619,1,35484382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.444501879565486],[-119.03999994985162,35.444501879565486],[-119.03999994985162,35.524501879565484],[-119.11999994985163,35.524501879565484],[-119.11999994985163,35.444501879565486]]]}"
+761+620,1,35404382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.36450187956549],[-119.03999994985162,35.36450187956549],[-119.03999994985162,35.444501879565486],[-119.11999994985163,35.444501879565486],[-119.11999994985163,35.36450187956549]]]}"
+761+621,1,35324382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.28450187956549],[-119.03999994985162,35.28450187956549],[-119.03999994985162,35.36450187956549],[-119.11999994985163,35.36450187956549],[-119.11999994985163,35.28450187956549]]]}"
+761+622,1,35244382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.204501879565484],[-119.03999994985162,35.204501879565484],[-119.03999994985162,35.28450187956549],[-119.11999994985163,35.28450187956549],[-119.11999994985163,35.204501879565484]]]}"
+761+623,1,35164382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.124501879565486],[-119.03999994985162,35.124501879565486],[-119.03999994985162,35.204501879565484],[-119.11999994985163,35.204501879565484],[-119.11999994985163,35.124501879565486]]]}"
+761+624,1,35084382799565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.11999994985163,35.04450187956549],[-119.03999994985162,35.04450187956549],[-119.03999994985162,35.124501879565486],[-119.11999994985163,35.124501879565486],[-119.11999994985163,35.04450187956549]]]}"
+762+611,1,36124382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,36.08450187956549],[-118.95999994985164,36.08450187956549],[-118.95999994985164,36.164501879565485],[-119.03999994985162,36.164501879565485],[-119.03999994985162,36.08450187956549]]]}"
+762+612,1,36044382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,36.00450187956549],[-118.95999994985164,36.00450187956549],[-118.95999994985164,36.08450187956549],[-119.03999994985162,36.08450187956549],[-119.03999994985162,36.00450187956549]]]}"
+762+613,1,35964382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,35.92450187956548],[-118.95999994985164,35.92450187956548],[-118.95999994985164,36.00450187956549],[-119.03999994985162,36.00450187956549],[-119.03999994985162,35.92450187956548]]]}"
+762+614,1,35884382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,35.844501879565485],[-118.95999994985164,35.844501879565485],[-118.95999994985164,35.92450187956548],[-119.03999994985162,35.92450187956548],[-119.03999994985162,35.844501879565485]]]}"
+762+620,1,35404382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,35.36450187956549],[-118.95999994985164,35.36450187956549],[-118.95999994985164,35.444501879565486],[-119.03999994985162,35.444501879565486],[-119.03999994985162,35.36450187956549]]]}"
+762+621,1,35324382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,35.28450187956549],[-118.95999994985164,35.28450187956549],[-118.95999994985164,35.36450187956549],[-119.03999994985162,35.36450187956549],[-119.03999994985162,35.28450187956549]]]}"
+762+622,1,35244382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,35.204501879565484],[-118.95999994985164,35.204501879565484],[-118.95999994985164,35.28450187956549],[-119.03999994985162,35.28450187956549],[-119.03999994985162,35.204501879565484]]]}"
+762+623,1,35164382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,35.124501879565486],[-118.95999994985164,35.124501879565486],[-118.95999994985164,35.204501879565484],[-119.03999994985162,35.204501879565484],[-119.03999994985162,35.124501879565486]]]}"
+762+624,1,35084382879565,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-119.03999994985162,35.04450187956549],[-118.95999994985164,35.04450187956549],[-118.95999994985164,35.124501879565486],[-119.03999994985162,35.124501879565486],[-119.03999994985162,35.04450187956549]]]}"
